"Address","Status Code","Title 1","Majestic External Backlinks - URL (Exact URL)","Majestic Referring Domains - URL (Exact URL)","Majestic Trust Flow - URL (Exact URL)","Majestic Citation Flow - URL (Exact URL)"
"https://www.columbusrecoverycenter.com/blog/fight-food-addiction/","200","How to Fight Food Addiction in Ohio Rehab - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","9","7","0","20"
"https://www.columbusrecoverycenter.com/recovery-blog/page/19/","200","The Recovery Blog - The Recovery Village Columbus","0","0","0","6"
"https://www.columbusrecoverycenter.com/blog/finding-courage-check-ohio-drug-rehab-facility/","301","","0","0","0","6"
"https://www.columbusrecoverycenter.com/drugs/trazodone/","301","","1","1","0","0"
"https://www.columbusrecoverycenter.com/drugs/effexor-addiction/treatment-rehab/","200","Effexor Addiction Treatment & Rehab | The Recovery Village Columbus","0","0","3","10"
"https://www.columbusrecoverycenter.com/drugs/trazodone-addiction/symptoms-side-effects/","200","Trazodone Addiction: Symptoms, Signs and Side Effects - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","2","1","1","4"
"https://www.columbusrecoverycenter.com/blog/why-diabetes-and-alcohol-do-not-mix/","301","","0","0","0","9"
"https://www.columbusrecoverycenter.com/resources/alcohol-addiction-in-ohio/","301","","0","0","0","9"
"https://www.columbusrecoverycenter.com/drugs/effexor-addiction/withdrawal-detox","301","","15","4","7","18"
"https://www.columbusrecoverycenter.com/drugs/effexor-addiction","301","","3","1","3","15"
"https://www.columbusrecoverycenter.com/alcohol-addiction/withdrawal-detox","301","","0","0","6","15"
"https://www.columbusrecoverycenter.com/blog/binge-drinking-brain/","404","","2","2","0","0"
"https://www.columbusrecoverycenter.com/blog/heavy-alcohol-abuse-and-dts-what-ohio-drinkers-should-know/","200","Heavy Alcohol Abuse and DTs: What Ohio Drinkers Should Know - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","0","0","0","9"
"https://www.columbusrecoverycenter.com/blog/alcohol-detox-dangerous-to-do-alone/","200","Alcohol Detox: The Right Thing to Do, but Dangerous to Do Alone - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","6"
"https://www.columbusrecoverycenter.com/blog/binge-drinking-alcoholism/","404","","0","0","0","9"
"https://www.columbusrecoverycenter.com/help-teen-with-mental-health-issues/","200","How to Help Your Teen Struggling With Mental Health Issues","175","61","17","26"
"https://www.columbusrecoverycenter.com/drugs/amphetamines-addiction/","200","Understanding Amphetamine Abuse & Addiction | The Recovery Village Columbus","3","3","0","16"
"https://www.columbusrecoverycenter.com/recovery-blog/page/6/","200","The Recovery Blog - The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/what-is-suboxone/","301","","2","2","0","16"
"https://www.columbusrecoverycenter.com/insurance-2-2/","301","","0","0","1","6"
"https://www.columbusrecoverycenter.com/drugs/suboxone-addiction/treatment-rehab/","200","Suboxone Addiction Treatment and Rehab | The Recovery Village Columbus","0","0","0","11"
"https://www.columbusrecoverycenter.com/blog/why-equine-therapy-works-in-addiction-recovery/","301","","1","1","0","0"
"https://www.columbusrecoverycenter.com/drugs/suboxone-addiction/withdrawal-detox/","200","Suboxone Withdrawal and Detox | The Recovery Village Columbus","0","0","0","11"
"https://www.columbusrecoverycenter.com/blog/deal-depression-anxiety-ohio-drug-rehab/","301","","1","1","0","0"
"https://www.columbusrecoverycenter.com/drugs/suboxone-addiction/symptoms-side-effects/","200","Signs, Symptoms & Side Effects of Suboxone Abuse | The Recovery Village Columbus","4","2","0","15"
"https://www.columbusrecoverycenter.com/blog/nourish-recovery/","301","","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/8-milestones-to-celebrate-recovery/","200","The Road to Recovery: 8 Milestones to Celebrate - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","0","0","0","4"
"https://www.columbusrecoverycenter.com/blog/reduce-dementia-risk-ohio-alcohol-rehab/","200","Reduce Dementia Risk in Ohio Alcohol Rehab","0","0","0","2"
"https://www.columbusrecoverycenter.com/blog/when-does-gaming-become-a-problem/","200","Hobby or Disorder: When Does Gaming Become a Problem? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/ohio-residents-turn-to-non-opioid-pain-management-strategies/","200","Ohio Residents Turn to Non-Opioid Pain Management Strategies - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/achieving-emotional-sobriety-after-rehab/","200","Understanding and Achieving Emotional Sobriety after Rehab - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","0","0","0","4"
"https://www.columbusrecoverycenter.com/blog/yoga-in-addiction-recovery/","200","How to Use Yoga in Addiction Recovery - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","2","2","0","4"
"https://www.columbusrecoverycenter.com/blog/will-ohio-get-additional-funding-for-needle-exchange-programs/","200","Will Ohio Get Additional Funding for Needle Exchange Programs? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","0","0","0","4"
"https://www.columbusrecoverycenter.com/blog/heroin-withdrawal-what-to-expect/","200","Heroin Withdrawal: What to Expect - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","0"
"https://www.columbusrecoverycenter.com/resources/college-students/","301","","1","1","0","0"
"https://www.columbusrecoverycenter.com/drug-addiction/","301","","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/bariatric-surgery-alcohol-misuse/","200","Bariatric Surgery and Alcohol Misuse: 3 Things You Should Know | The Recovery Village Columbus","1","1","0","14"
"https://www.columbusrecoverycenter.com/blog/pdmps-opioid-crisis/","200","How PDMPs Help Doctors Fight the Opioid Crisis | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/signs-klonopin-addiction/","200","How to Identify Klonopin Addiction | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/cdc-overdose-report-2018/","200","CDC Releases New Drug Overdose Stats | The Recovery Village Columbus","2","1","0","0"
"https://www.columbusrecoverycenter.com/blog/rock-bottom-myth/","200","Ditching the 'Rock Bottom' Myth | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/managing-anger-in-recovery/","200","Managing Anger in Addiction Recovery | The Recovery Village Columbus","1","1","0","14"
"https://www.columbusrecoverycenter.com/blog/what-is-lifering-and-how-does-it-help-ohio-addicts/","200","What Is LifeRing and How Does It Help Ohio Addicts? - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","14"
"https://www.columbusrecoverycenter.com/blog/vicodin-and-alcohol/","200","What Happens If You Mix Vicodin and Alcohol? | The Recovery Village Columbus","3","3","0","16"
"https://www.columbusrecoverycenter.com/blog/mental-illness-addiction-veterans/","200","Mental Illness and Addiction a Concern for Many Veterans | The Recovery Village Columbus","1","1","0","14"
"https://www.columbusrecoverycenter.com/blog/collaborative-care/","200","Why Collaborative Care Is Needed in Addiction Treatment | The Recovery Village Columbus","2","1","0","0"
"https://www.columbusrecoverycenter.com/blog/crack-addictiveness/","200","How Quickly Can a Person Get Addicted to Crack? | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/vitamins-addiction-recovery/","200","Which Vitamins Aid Addiction Recovery? | The Recovery Village Columbus","6","2","0","0"
"https://www.columbusrecoverycenter.com/blog/steroids-brain/","200","How Do Anabolic Steroids Affect Your Brain? | The Recovery Village Columbus","19","12","0","21"
"https://www.columbusrecoverycenter.com/blog/dangers-of-valium/","200","When to Worry About Taking Valium | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/effects-of-adderall/","200","What Are the Long-Term Effects of Adderall Misuse? | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/category/uncategorized/page/6/","200","Uncategorized Archives - Page 6 of 9 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/victim-mentality/","200","How a Victim Mentality Impacts Addiction Recovery | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/signs-hydrocodone-addiction/","200","How to Tell If You Are Addicted to Hydrocodone | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/exercise-in-recovery/","200","How Important Is Exercise in Long-Term Addiction Recovery? | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/benzos-addictive/","200","Why Are Benzos So Addictive? | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/is-kratom-addictive/","200","Is Kratom Addictive? | Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/longevity-of-methadone-in-system/","200","How Long Does Methadone Stay in Your System? | Columbus Recovery Center","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/county-offers-free-fentanyl-strips-decrease-overdoses/","200","County in Ohio Offers Free Fentanyl Test Strips To Decrease Overdoses | Columbus Recovery Center","4","4","0","3"
"https://www.columbusrecoverycenter.com/blog/michigan-offers-free-nicotine-patches-gum/","200","Michigan Offers Free Nicotine Patches & Gum | Columbus Recovery Center","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/should-pharma-pay-opioid-epidemic/","200","Should Pharmaceutical Companies Have to Pay for Opioid Epidemic? | Columbus Recovery Center","2","2","0","2"
"https://www.columbusrecoverycenter.com/blog/category/uncategorized/page/5/","200","Uncategorized Archives - Page 5 of 9 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/narcan-carried-delta-flights-after-passenger-opiate-overdose/","200","Narcan to be Carried on Delta Flights After Passenger Opiate Overdose | Columbus Recovery Center","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/3-reasons-to-choose-an-accredited-rehab-facility/","301","","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/ohio-addiction-treatment-over-incarceration/","200","Ohio Turns to Addiction Treatment Over Incarceration | Columbus Recovery Center","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/meth-epidemic-under-radar-due-to-marijuana-legalization-opioid-crisis/","200","Meth Epidemic Under the Radar Due to Marijuana Legalization & Opioid Crisis","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/illinois-to-expunge-800000-marijuana-convictions/","200","Illinois to Expunge Over 800,000 Marijuana Convictions | Columbus Recovery Center","1","1","0","0"
"https://www.columbusrecoverycenter.com/facts-drugs/","200","Recognizing the Dangers of Drug Abuse | The Recovery Village Columbus","3","3","17","15"
"https://www.columbusrecoverycenter.com/blog/increasing-opioid-overdoses/","301","","1","1","0","0"
"https://www.columbusrecoverycenter.com/recovery-blog/cuyahoga-county-test-detects-fentanyl/","200","Cuyahoga County Tests For Fentanyl | The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/medicine-jail-help-inmates-addiction/","200","Medicine in Jail to Help Inmates With Addiction | Columbus Recovery Center","12","6","0","16"
"https://www.columbusrecoverycenter.com/drugs/oxycontin-addiction/withdrawal-detox/","200","OxyContin Withdrawal & Detox in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","0"
"https://www.columbusrecoverycenter.com/alcohol-addiction/symptoms-side-effects/","301","","0","0","0","4"
"https://www.columbusrecoverycenter.com/blog/tag/recovery/","200","recovery Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","0","0","0","7"
"https://www.columbusrecoverycenter.com/blog/happens-ohio-alcohol-rehab/","301","","0","0","0","9"
"https://www.columbusrecoverycenter.com/blog/never-mix-drugs-alcohol-ohio/","301","","0","0","0","9"
"https://www.columbusrecoverycenter.com/blog/heroin-addiction-ohio-know/","301","","0","0","0","1"
"https://www.columbusrecoverycenter.com/blog/tag/detox/","200","detox Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","0","0","0","3"
"https://www.columbusrecoverycenter.com/blog/go-ohio-drug-rehab-kick-heroin-habit/","301","","0","0","0","1"
"https://www.columbusrecoverycenter.com/blog/4-benefits-ohio-drug-rehab/","200","4 Benefits of Ohio Drug Rehab - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","0","0","0","2"
"https://www.columbusrecoverycenter.com/blog/understanding-tolerance-dependence-addiction-columbus-rehab/","200","Understanding Tolerance, Dependence, and Addiction in Columbus Rehab","1","1","0","14"
"https://www.columbusrecoverycenter.com/blog/4-reasons-find-aftercare-support/","200","4 Reasons to Find Aftercare Support in Ohio - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","0","0","0","3"
"https://www.columbusrecoverycenter.com/blog/ohio-hospitals-team-addiction-treatment-providers-address-crisis/","200","Ohio Hospitals Team with Addiction Treatment Providers to Address Crisis - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","2","2","0","3"
"https://www.columbusrecoverycenter.com/blog/ohio-couple-turn-activism-devastating-opioid-losses/","200","Ohio Couple Turn to Activism after Devastating Opioid Losses - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","0","0","0","2"
"https://www.columbusrecoverycenter.com/steroid-abuse/","200","The Dangerous and Underreported Health Consequences of Steroid Abuse - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","13","12","4","21"
"https://www.columbusrecoverycenter.com/blog/gabapentin-abuse-ohio-know/","200","Gabapentin Abuse in Ohio: What You Should Know","1","1","0","2"
"https://www.columbusrecoverycenter.com/blog/developing-self-awareness-in-drug-rehab/","200","Developing Self-Awareness in Ohio Drug Rehab","0","0","0","1"
"https://www.columbusrecoverycenter.com/blog/ohioans-know-crack-detox/","200","What Ohioans Should Know about Crack Detox - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","0","0","0","4"
"https://www.columbusrecoverycenter.com/blog/category/drug-rehab/page/5/","200","Drug Rehab Archives - Page 5 of 8 - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/ohio-county-court-recognizes-link-addiction-mental-illness/","200","Ohio County Court Recognizes Link between Addiction and Mental Illness","7","7","0","19"
"https://www.columbusrecoverycenter.com/drugs/benzodiazepine-addiction","301","","4","4","10","21"
"https://www.columbusrecoverycenter.com/blog/tag/heroin/","200","Heroin Archives - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","0"
"https://www.columbusrecoverycenter.com/drugs/klonopin-addiction/symptoms-side-effects/","200","Klonopin Side Effects, Symptoms & Signs of Abuse","12","5","0","16"
"https://www.columbusrecoverycenter.com/recovery-blog/page/7/","200","The Recovery Blog - The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/drugs/amphetamines-addiction/withdrawal-detox/","200","Amphetamines Addiction Withdrawal & Detox | The Recovery Village Columbus","0","0","0","11"
"https://www.columbusrecoverycenter.com/drugs/amphetamines-addiction/symptoms-side-effects/","200","Amphetamines Addiction Symptoms & Side Effects | The Recovery Village Columbus","9","3","0","17"
"https://www.columbusrecoverycenter.com/alcohol-addiction","301","","4","4","11","22"
"https://www.columbusrecoverycenter.com/blog/handle-stress-without-drugs-alcohol/","200","How to Handle Stress without Drugs and Alcohol","0","0","0","3"
"https://www.columbusrecoverycenter.com/blog/whats-ohioans-know-opioids-hearing-loss/","200","What's That? What Ohioans Should Know about Opioids and Hearing Loss","1","1","0","3"
"https://www.columbusrecoverycenter.com/recovery-blog/page/18/","200","The Recovery Blog - The Recovery Village Columbus","0","0","0","3"
"https://www.columbusrecoverycenter.com/blog/will-changes-medicaid-affect-ohio-drug-rehab-patients/","200","Will Changes to Medicaid Affect Ohio Drug Rehab Patients?","2","2","0","16"
"https://www.columbusrecoverycenter.com/blog/emotional-rescue-leaving-shame-behind/","301","","0","0","0","9"
"https://www.columbusrecoverycenter.com/blog/choose-right-ohio-drug-rehab/","301","","0","0","0","9"
"https://www.columbusrecoverycenter.com/blog/long-term-effects-of-kratom-on-body/","200","Long-Term Side Effects of Kratom | Recovery Village Columbus","6","6","0","3"
"https://www.columbusrecoverycenter.com/blog/salvia-abuse-treatment/","200","Salvia Abuse Treatment | Recovery Village Columbus","2","2","0","16"
"https://www.columbusrecoverycenter.com/blog/norco-side-effects/","200","Norco Abuse Symptoms and Side Effects | Recovery Village Columbus","15","1","0","14"
"https://www.columbusrecoverycenter.com/blog/how-long-are-opiates-in-your-system/","200","How Long Do Opiates Stay in Your System | Recovery Village Columbus","6","1","0","0"
"https://www.columbusrecoverycenter.com/blog/is-kratom-legal/","200","Is Kratom Legal | Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/salvia-abuse-symptoms-and-side-effects/","200","Salvia Abuse Symptoms and Side Effects | Recovery Village Columbus","1","1","0","3"
"https://www.columbusrecoverycenter.com/blog/5-great-reasons-exercise/","301","","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/treating-addiction-and-brain-injury/","200","Treating Traumatic Brain Injury and Addiction Concurrently","4","2","0","16"
"https://www.columbusrecoverycenter.com/blog/xanax-and-norco/","200","Xanax and Norco: Drug Interactions - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","4","3","0","1"
"https://www.columbusrecoverycenter.com/blog/identify-and-treat-a-valium-overdose/","200","How to Identify and Treat a Valium Overdose","1","1","0","14"
"https://www.columbusrecoverycenter.com/blog/addiction-recovery-quotes/","200","7 Addiction Recovery Quotes to Remember in Rehab","4","3","0","16"
"https://www.columbusrecoverycenter.com/blog/what-to-do-for-amphetamine-overdose/","200","What to Do for an Amphetamine Overdose","1","1","0","0"
"https://www.columbusrecoverycenter.com/blog/what-is-the-kindling-effect/","200","What Is the Kindling Effect and How Can You Avoid It? | The Recovery Village Columbus","7","7","0","20"
"https://www.columbusrecoverycenter.com/blog/a-look-at-ohios-drug-and-human-trafficking-problem/","200","A Look at Ohio’s Drug and Human Trafficking Problem - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","2","2","0","0"
"https://www.columbusrecoverycenter.com/blog/adderall-misuse/","200","The Dangers of Adderall Abuse | The Recovery Village Columbus","0","0","8","10"
"https://www.columbusrecoverycenter.com/blog/what-is-meloxicam/","200","What Is Meloxicam?","1","1","0","14"
"https://www.columbusrecoverycenter.com/recovery-blog/page/17/","200","The Recovery Blog - The Recovery Village Columbus","0","0","0","2"
"https://www.columbusrecoverycenter.com/resources/klonopin-addiction-in-ohio/","301","","0","0","0","10"
"https://www.columbusrecoverycenter.com/resources/klonopin-addiction/treatment-rehab/","301","","0","0","0","10"
"https://www.columbusrecoverycenter.com/resources/klonopin-addiction/symptoms-side-effects/","301","","0","0","0","10"
"https://www.columbusrecoverycenter.com/resources/klonopin-addiction/withdrawal-detox/","301","","0","0","0","10"
"https://www.columbusrecoverycenter.com/recovery-blog/page/8/","200","The Recovery Blog - The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/recovery-blog/page/9/","200","The Recovery Blog - The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/recovery-blog/page/16/","200","The Recovery Blog - The Recovery Village Columbus","0","0","0","1"
"https://www.columbusrecoverycenter.com/recovery-blog/page/15/","200","The Recovery Blog - The Recovery Village Columbus","0","0","0","1"
"https://www.columbusrecoverycenter.com/recovery-blog/page/10/","200","The Recovery Blog - The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/drugs/klonopin-addiction/withdrawal-detox/","200","Klonopin Withdrawal & Detox - Columbus Recovery Center | Ohio Drug and Alcohol Rehab Facility","1","1","0","10"
"https://www.columbusrecoverycenter.com/recovery-blog/page/11/","200","The Recovery Blog - The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/recovery-blog/page/14/","200","The Recovery Blog - The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/recovery-blog/page/12/","200","The Recovery Blog - The Recovery Village Columbus","1","1","0","0"
"https://www.columbusrecoverycenter.com/recovery-blog/page/13/","200","The Recovery Blog - The Recovery Village Columbus","1","1","0","0"
